id,price,bedrooms,sqft_lot,waterfront,view,condition,sqft_above,"sqft_basement,,",bathrooms,floors,sqft_living
2321,436000,3,1002,0,0,3,1430,,"2,5",3,1430
2322,464000,3,9760,0,0,5,1360,0,"1,5","1,5",1360
2323,529000,3,7557,0,0,3,2210,,"2,5",2,2210
2324,644000,4,5100,0,0,5,1450,1010,"1,8","1,5",2460
2325,634000,3,15693,0,0,4,1850,,"2,5",1,2180
2326,439000,3,4875,0,0,4,1310,,"1,8",1,1570
2327,1069000,4,24190,0,0,3,4140,,"2,8",2,4140
2328,365000,3,5500,0,0,4,1140,,1,"1,5",1140
2329,2431000,5,64033,0,4,3,6120,,"6,3",2,8670
2330,279000,2,15000,0,0,3,800,,1,1,800
2331,535000,4,7693,0,0,3,2414,,"2,8",2,2414
2332,322000,3,8813,0,0,3,1160,,1,1,1160
2333,891000,4,10688,0,2,3,3170,,"2,5",2,3170
2334,1281000,5,17258,0,3,3,4210,,"3,5",2,4210
2335,486000,3,4437,0,0,3,1030,,2,1,2060
2336,426000,3,7201,0,0,3,1640,,2,1,1640
2337,286000,2,6686,0,0,3,720,,1,1,720
2338,360000,4,4736,0,0,1,1860,,1,"1,5",1860
2339,627000,4,10986,0,0,3,2810,,"2,5",2,2810
2340,542000,4,9702,0,0,5,1320,,"2,5",1,2090
2341,801000,4,6181,0,0,3,3280,,"2,5",2,3280
2342,636000,4,3610,0,0,5,1790,,2,"1,5",2090
2343,552000,3,14607,0,1,3,1230,,"1,8",1,2430
2344,642000,5,49222,0,0,4,2520,,"2,3",2,2520
2345,939000,5,4125,0,3,5,1590,,3,"1,5",2510
2346,1067000,4,6675,0,3,4,1920,,"2,8",1,3370
2347,579000,3,5280,0,0,5,1640,,2,"1,5",1640
2348,538000,3,7294,0,0,3,2250,,"2,5",2,2250
2349,599000,4,19250,0,0,4,2300,,"2,5",1,2300
2350,501000,3,2262,0,0,3,1650,,"3,5",3,1650
2351,377000,2,1131,0,0,4,710,,1,2,710
2352,572000,4,8698,0,0,3,2550,,"3,5",2,2550
2353,324000,2,846,0,0,3,806,,"1,5",2,982
2354,415000,3,2520,0,0,3,1630,,"2,3",2,1630
2355,569000,4,4500,0,0,3,2550,,"2,5",2,2550
2356,373000,2,2150,0,0,3,1240,,"1,3",2,1240
2357,583000,3,7566,0,0,3,2456,,"2,5",2,2456
2358,614000,5,20158,0,0,3,1600,,"2,3",1,3200
2359,649000,3,111078,0,0,3,2460,1490,"3,5","1,5",3950
2360,493000,4,7297,0,0,3,2180,,"2,3",2,2180
2361,997000,4,9225,0,2,5,1770,,"2,5",1,3140
2362,1125000,4,10800,0,0,3,4030,,"3,8",2,4030
2363,800000,3,7972,0,3,5,1370,,"1,8",1,1970
2364,450000,5,7642,0,0,3,1940,,2,"1,5",1940
2365,1754000,5,9453,0,1,5,3100,1760,"4,3","1,5",4860
2366,787000,0,4764,0,2,3,3064,,0,"3,5",3064
2367,344000,2,5665,0,0,4,970,,1,1,970
2368,581000,4,44431,0,0,4,2460,,"2,3",1,2460
2369,706000,4,6100,0,0,3,3010,,"2,5",2,3010
2370,820000,3,6600,0,2,4,1370,,2,1,2460
2371,521000,3,11375,0,0,3,2080,,2,1,2080
2372,1086000,4,7012,0,0,3,3960,,"3,3",2,3960
2373,551000,4,8124,0,0,3,2490,,"2,5",2,2490
2374,479000,5,6000,0,0,3,2060,,2,2,2060
2375,325000,3,15678,0,0,3,900,,1,1,1330
2376,386000,3,19200,0,0,4,1600,,"1,8",1,1600
2377,297000,2,10450,0,0,4,820,,1,1,820
2378,370000,4,7680,0,0,3,1200,,"1,8",1,1200
2379,320000,3,5664,0,0,4,910,,1,1,1050
2380,531000,3,1501,0,0,3,1530,380,"2,5","2,5",1910
2381,493000,3,6000,0,0,5,900,,"1,8",1,1800
2382,596000,3,8640,0,0,4,2060,,"2,3",1,2060
2383,465000,3,9697,0,0,4,1500,,"1,8",1,1840
2384,550000,3,1103,0,2,3,1250,,"2,5",3,1250
2385,399000,2,4032,0,0,3,1310,,1,"1,5",1510
2386,580000,4,4600,0,0,4,1340,960,"2,3","1,5",2300
2387,376000,4,7560,0,0,3,1490,,"1,5",2,1490
2388,613000,5,4608,0,0,3,1450,,"2,8",1,2820
2389,297000,4,7840,0,0,4,1130,,"1,5",1,1130
2390,1008000,4,7500,0,1,5,1860,1340,"2,5","1,5",3200
2391,363000,3,5000,0,0,3,1510,,1,"1,5",1510
2392,470000,3,7500,0,0,3,1970,,"2,5",2,1970
2393,371000,3,5750,0,0,4,1210,,1,"1,5",1210
2394,742000,4,27441,0,0,3,3280,,"2,5",2,3280
2395,714000,3,17859,0,1,5,1500,,2,1,2420
2396,644000,5,6846,0,0,5,1340,1120,"1,8","1,5",2460
2397,303000,3,11862,0,0,4,1180,,1,1,1180
2398,580000,3,6400,0,0,5,1410,,"2,8",1,1900
2399,466000,3,1779,0,0,3,1341,,"3,3",2,1651
2400,545000,4,11843,0,0,4,2130,,"2,3",2,2130
2401,389000,2,3000,0,0,3,1300,,1,"1,5",1430
2402,1536000,4,44947,0,4,3,4280,,"2,5",2,5730
2403,519000,4,9244,0,0,4,1910,,"2,5",1,1910
2404,549000,3,11250,0,0,4,2110,,"1,8",1,2110
2405,443000,2,3780,0,0,4,890,,"1,5",1,1630
2406,510000,4,35073,0,0,3,2470,,"2,5",2,2470
2407,674000,4,31941,0,0,4,2640,,"2,3",1,2640
2408,698000,5,7420,0,0,3,2990,,"2,8",2,2990
2409,504000,3,9736,0,0,3,2120,,"2,5",2,2120
2410,793000,3,6420,0,3,3,1730,,"2,5",1,2050
2411,497000,5,5000,0,0,3,1100,,3,1,1880
2412,1528000,3,12523,1,4,4,1600,,3,2,2790
2413,699000,4,7500,0,0,3,3000,,"2,5",2,3000
2414,488000,4,7245,0,0,3,2140,,"2,5",2,2140
2415,481000,3,9300,0,0,4,1769,,2,1,1769
2416,455000,3,6556,0,0,4,1200,,1,"1,5",1710
2417,252000,1,6720,0,0,3,420,,"0,8",1,420
2418,718000,4,35445,0,0,3,3270,,"2,5",2,3270
2419,526000,4,10858,0,0,3,2370,,"2,5",2,2370
2420,427000,4,5855,0,0,3,1770,,"2,5",2,1770
2421,522000,4,8465,0,0,3,1490,,"2,5",1,2210
2422,425000,3,4140,0,0,3,1710,,"2,3",2,1710
2423,600000,4,4750,0,0,4,1460,,2,1,2710
2424,834000,3,2970,0,0,5,2160,,3,2,2340
2425,335000,2,17172,0,0,4,1220,,1,1,1220
2426,315000,3,9525,0,0,3,1060,,1,1,1060
2427,306000,2,9869,0,0,3,910,,1,1,910
2428,484000,4,3880,0,0,4,1090,790,"1,8","1,5",1880
2429,532000,4,5200,0,0,4,1200,,"1,8",2,1870
2430,449000,3,5400,0,0,4,1480,,"2,3",2,1480
2431,449000,3,7000,0,0,3,1880,,"2,5",2,1880
2432,439000,4,6000,0,0,4,1110,,"1,8",1,1890
2433,467000,3,7392,0,0,5,1030,,"2,8",1,1560
2434,342000,2,1200,0,0,3,1070,,"1,5",2,1070
2435,1278000,5,14380,0,0,3,4410,,4,2,4410
2436,441000,3,1235,0,0,3,1180,,"3,3",2,1470
2437,577000,3,3600,0,0,3,2570,0,"2,5","2,5",2570
2438,359000,2,1011,0,0,3,1170,,"2,3",2,1170
2439,760000,5,4960,0,0,5,1720,,"3,5",2,2320
2440,846000,4,9600,0,0,5,2440,,3,2,2440
2441,1058000,4,22370,0,0,3,4120,,"2,5",2,4120
2442,448000,2,5680,0,0,4,1440,,"1,8",1,1440
2443,328000,3,11070,0,0,4,1340,,1,1,1340
2444,765000,6,4360,0,0,3,2000,,"3,8",2,3010
2445,419000,3,8601,0,0,3,920,,"1,8",1,1840
2446,315000,2,7550,0,0,3,930,,1,1,930
2447,882000,4,115434,0,0,3,4070,,"2,8",2,4070
2448,437000,3,9545,0,0,3,1230,,"1,8",1,1820
2449,368000,3,8184,0,0,4,1280,,1,"1,5",1280
2450,318000,2,4600,0,0,3,900,,1,1,900
2451,659000,3,13503,0,2,4,1320,,"1,8",1,1980
2452,466000,4,7575,0,0,3,1220,,"2,3",1,2010
2453,679000,4,4800,0,0,3,1960,,"2,5",2,2750
2454,713000,4,10875,0,1,3,1940,,2,1,3140
2455,1273000,5,5800,0,0,4,2910,1290,"2,3","2,5",4200
2456,430000,3,8540,0,0,3,950,,"1,8",1,1900
2457,436000,3,3000,0,0,3,1430,,1,"1,5",1830
2458,870000,5,23760,0,0,4,2190,,"2,8",2,3320
2459,644000,4,10814,0,0,4,1560,,"2,5",1,2700
2460,404000,3,6566,0,0,5,1290,,1,1,1290
2461,381000,3,8173,0,0,3,1500,,"1,8",1,1500
2462,1033000,4,48351,0,0,4,3650,0,"2,8","1,5",3650
2463,341000,3,6405,0,0,3,1270,,1,"1,5",1270
2464,536000,4,39000,0,0,3,2630,,"2,3",2,2630
2465,435000,2,26615,0,0,5,1240,,"1,5",1,1800
2466,512000,3,2807,0,0,4,1580,,1,"1,5",1870
2467,627000,4,6365,0,0,3,1870,,"2,5",2,2540
2468,469000,4,8660,0,0,3,1120,,"2,5",1,1930
2469,614000,4,13500,0,0,3,2770,,"2,3",2,2770
2470,505000,4,5338,0,0,3,2220,,"2,5",2,2220
2471,414000,3,9957,0,0,4,1100,,"1,5",1,1650
2472,795000,4,54450,0,0,3,3670,,"2,5",2,3670
2473,887000,4,35081,0,0,3,3770,,"2,5",2,3770
2474,559000,3,20820,0,0,4,1800,,"1,8",1,2350
2475,379000,3,5240,0,0,4,610,,"1,5",1,1210
2476,528000,4,7972,0,0,4,2010,,"2,5",2,2010
2477,400000,3,6065,0,0,3,1580,,"2,5",2,1580
2478,283000,2,7200,0,0,3,710,,1,1,710
2479,470000,3,5040,0,0,3,1910,,2,"1,5",1910
2480,443000,4,7965,0,0,3,1880,,"2,5",2,1880
2481,488000,2,641203,0,0,3,2280,,2,2,2280
2482,861000,5,10014,0,2,4,1660,,"2,8",1,3100
2483,546000,5,4000,0,0,3,2350,,"2,5",2,2350
2484,692000,3,6869,0,2,5,1100,,"1,8",1,1850
2485,494000,3,8337,0,0,3,2070,,"2,5",2,2070
2486,483000,4,7070,0,0,5,1010,,"2,8",1,2020
2487,418000,3,12177,0,0,3,1200,,"2,3",1,1580
2488,598000,4,7947,0,0,3,2690,,"2,5",2,2690
2489,820000,4,10285,0,4,3,1700,,"2,5",1,2420
2490,886000,5,6660,0,3,4,2340,,"1,5",2,2540
2491,295000,2,30184,0,0,3,1150,,1,1,1150
2492,721000,5,12000,0,0,4,1830,,"2,5",1,3210
2493,491000,3,4627,0,0,3,2040,,"2,5",2,2040
2494,496000,3,4833,0,0,4,1060,,"2,3",1,1920
2495,508000,4,10588,0,0,5,1900,,"1,8",1,1900
2496,1386000,3,32093,0,4,5,2510,1800,"2,5","1,5",4310
2497,357000,3,1155,0,0,3,720,,"2,5",2,1070
2498,719000,4,43091,0,0,4,2790,,"2,5",2,2790
2499,679000,3,4442,0,0,3,2860,,"2,5",2,2860
2500,520000,3,8800,0,0,4,1250,,2,1,2250
2501,1109000,2,3000,0,2,5,1990,,"2,3",2,3170
2502,377000,3,7200,0,0,3,1260,,1,1,1460
2503,403000,3,3399,0,0,3,1200,,1,"1,5",1540
2504,773000,3,6600,0,0,4,1920,,2,2,2910
2505,349000,3,13927,0,0,5,1180,,"1,8",1,1180
2506,408000,3,7437,0,0,3,1090,,"1,8",1,1640
2507,390000,4,19672,0,0,3,1020,,2,1,1520
2508,925000,5,9775,0,0,3,3610,,3,2,3610
2509,371000,3,3814,0,0,3,1400,,"2,3",2,1400
2510,808000,4,3250,0,0,3,2670,,"3,5",2,3200
2511,418000,3,1287,0,0,3,1144,,3,2,1384
2512,396000,3,1287,0,0,3,1290,,"2,3",2,1410
2513,475000,4,5276,0,0,3,2050,,"2,5",2,2050
2514,425000,4,4779,0,0,3,1750,,"2,5",2,1750
2515,396000,3,6710,0,0,3,1070,,2,1,1510
2516,461000,3,7214,0,0,3,1930,,"2,5",2,1930
2517,621000,4,41656,0,0,3,2960,,"2,5",2,2960
2518,695000,5,11880,0,0,5,1660,,"2,8",1,2920
2519,470000,2,5000,0,0,4,1090,,1,1,1980
2520,372000,3,8865,0,0,3,1430,,"1,8",1,1430
2521,768000,4,4187,0,2,3,2450,,"2,8",2,2450
2522,527000,4,4924,0,0,3,2360,,"2,8",2,2360
2523,487000,3,4838,0,0,3,1730,,"2,5",2,1890
2524,484000,3,9484,0,0,3,1290,,"1,8",1,2140
2525,452000,3,8100,0,0,4,950,,2,1,1900
2526,599000,4,9122,0,0,3,2700,,"2,5",2,2700
2527,523000,5,8000,0,0,4,1370,,3,1,2430
2528,299000,3,12150,0,0,4,1110,,1,1,1110
2529,688000,4,15347,0,0,5,2280,,"2,8",1,2280
2530,419000,3,4708,0,0,4,860,,"1,8",1,1550
2531,407000,3,8925,0,0,3,1530,,2,1,1530
2532,515000,4,28405,0,0,3,2440,,"2,5",2,2440
2533,416000,4,9602,0,0,3,1760,,"2,3",2,1760
2534,1073000,4,5000,0,3,4,2080,,"2,3",2,3040
2535,334000,3,8100,0,0,4,1070,,"1,8",1,1070
2536,468000,3,5560,0,0,4,1100,,"1,8",1,1990
2537,364000,2,4000,0,0,3,970,,"1,5",1,1090
2538,431000,4,6938,0,0,3,1890,0,"1,5","1,5",1890
2539,316000,3,9150,0,0,3,1000,,1,1,1000
2540,421000,3,8235,0,0,3,1030,,"1,8",1,1770
2541,729000,4,6250,0,2,3,1460,,3,1,2360
2542,634000,3,108900,0,0,3,2700,,"3,5",2,3380
2543,427000,3,3150,0,0,3,1700,,"2,5",2,1700
2544,498000,2,4000,0,0,5,850,,"1,8",1,1600
2545,473000,4,6360,0,0,3,2050,,"2,5",2,2050
2546,365000,2,1040,0,0,3,1210,,"1,8",2,1210
2547,499000,5,6355,0,0,3,1200,,3,1,1940
2548,430000,4,8750,0,0,2,1110,,2,1,1810
2549,407000,4,4080,0,0,4,870,,"1,8",1,1690
2550,439000,4,2970,0,0,4,1000,,2,1,1800
2551,826000,4,6603,0,0,3,3280,,"3,5",2,3280
2552,954000,4,175421,0,0,3,4290,,"2,5",2,4290
2553,332000,3,9600,0,0,3,1150,,"1,8",1,1150
2554,309000,2,1805,0,0,3,880,,"1,5",2,880
2555,409000,3,8100,0,0,3,1720,,"1,5",2,1720
2556,410000,3,8000,0,0,4,1510,,"1,5",1,1510
2557,394000,4,3000,0,0,3,1040,,2,1,1240
2558,413000,4,9581,0,0,3,1580,,2,1,1580
2559,491000,4,7737,0,0,3,2170,,"2,3",2,2170
2560,558000,4,4950,0,0,3,2500,,"2,8",2,2500
2561,331000,1,2640,0,0,3,760,,1,1,960
2562,707000,4,8507,0,0,3,3030,,"2,5",2,3030
2563,428000,3,10800,0,0,5,770,,"1,8",1,1540
2564,620000,3,32340,0,3,3,1890,0,"1,8","1,5",1890
2565,692000,4,9800,0,0,4,1710,,"2,5",1,2810
2566,1270000,4,8400,0,0,5,2630,,4,2,3530
2567,306000,3,8536,0,0,4,1100,,1,1,1100
2568,608000,3,9775,0,2,3,1440,,"2,5",1,1940
2569,546000,3,9521,0,0,3,2300,,"2,5",2,2300
2570,509000,3,3600,0,0,3,2110,,"2,5",2,2110
2571,354000,4,10580,0,0,3,1220,,"1,5",1,1220
2572,437000,3,12325,0,0,4,1470,,"1,8",1,1750
2573,350000,3,8056,0,0,4,1230,,"1,5",1,1230
2574,686000,3,23790,0,0,3,3100,,"2,5",2,3100
2575,423000,3,65340,0,0,3,1520,,"2,5",1,1830
2576,611000,5,7096,0,0,3,2640,,"2,5",2,2640
2577,447000,6,2774,0,0,3,1060,,"1,8",1,1840
2578,747000,4,14565,0,0,3,3190,,"2,5",2,3190
2579,336000,2,2000,0,0,3,1120,,1,"1,5",1120
2580,416000,3,6723,0,0,3,1160,,"1,5",1,1760
2581,386000,3,9912,0,0,3,1590,,2,2,1590
2582,482000,4,9603,0,0,3,2120,,"2,5",2,2120
2583,553000,4,9826,0,0,4,1370,,"2,5",1,2240
2584,335000,2,2100,0,0,4,760,,1,1,890
2585,1000000,3,5432,0,3,4,2440,,"3,3",3,2940
2586,341000,3,7300,0,0,3,1220,,"1,5",1,1220
2587,665000,3,7500,0,0,4,1640,,"2,3",1,2670
2588,352000,3,2300,0,0,4,820,,1,1,1120
2589,694000,4,139392,0,0,4,3130,,"2,8",2,3130
2590,463000,4,7500,0,0,4,1220,,"2,5",1,1740
2591,869000,4,5414,0,1,3,2360,,"3,5",2,3290
2592,468000,3,5720,0,0,4,1140,,1,"1,5",1770
2593,692000,4,5054,0,0,3,2960,,"2,5",2,2960
2594,386000,2,4880,0,0,3,980,,1,1,1200
2595,539000,4,6000,0,0,3,2400,,2,2,2400
2596,610000,4,6164,0,0,3,2690,,"3,5",2,2690
2597,989000,6,11780,0,0,4,2960,,"2,3",1,3550
2598,309000,2,12196,0,0,3,1310,0,"1,5","1,5",1310
2599,937000,4,4160,0,0,5,1910,,"2,8",3,2610
2600,619000,5,8015,0,0,4,1600,,"2,5",1,2760
2601,417000,3,7998,0,0,4,1410,,2,1,1410
2602,501000,4,7950,0,0,4,1960,,"1,8",1,1960
2603,402000,3,1174,0,0,3,1212,,"2,5",3,1212
2604,500000,4,9496,0,0,4,1490,,"1,5",1,2220
2605,468000,4,109336,0,0,4,2040,0,"2,5","1,5",2040
2606,613000,4,19168,0,0,3,2800,,"2,8",2,2800
2607,473000,3,6000,0,0,3,1340,,"1,5",1,2040
2608,898000,4,34412,0,3,4,2070,,"2,5",1,3070
2609,747000,2,26329,1,3,4,830,,1,1,830
2610,1112000,4,7089,0,0,3,3160,,"3,5",2,4140
2611,543000,5,4500,0,0,3,2340,,"2,5",2,2340
2612,428000,3,1282,0,0,3,1420,,"2,3",3,1420
2613,638000,3,3738,0,0,3,1720,,"2,8",1,2670
2614,450000,3,6008,0,0,3,1880,,"2,5",2,1880
2615,884000,4,6184,0,0,3,3450,,"3,3",2,3450
2616,390000,3,1400,0,0,3,1200,,"2,3",3,1200
2617,861000,4,9870,0,0,3,3430,,"3,3",2,3430
2618,391000,3,1186,0,0,3,1120,,"2,5",2,1350
2619,589000,5,9962,0,0,3,2570,,"2,5",2,2570
2620,646000,4,4637,0,0,3,2840,,"3,5",3,2840
2621,591000,4,5600,0,0,3,2650,,"2,5",2,2650
2622,523000,3,2674,0,0,3,1980,,2,3,1980
2623,402000,3,7524,0,0,4,1280,0,"1,8","1,5",1280
2624,580000,4,7091,0,0,3,2610,,"2,5",2,2610
2625,693000,5,12611,0,0,3,3010,,"2,8",2,3010
2626,326000,1,7129,0,0,3,930,,1,1,930
2627,344000,3,7000,0,0,4,1180,,"1,5",1,1180
2628,437000,5,9100,0,0,4,1320,,1,"1,5",1710
2629,393000,3,7476,0,0,3,1380,,2,1,1380
2630,359000,3,7280,0,0,4,1190,,"1,8",1,1190
2631,468000,3,5909,0,0,3,1270,,2,1,1870
2632,776000,5,4797,0,0,3,2570,,"3,5",2,3130
2633,333000,2,5100,0,0,4,900,,1,1,900
2634,457000,3,7400,0,0,3,1480,,"1,5",1,1880
2635,1075000,4,4887,0,3,4,1940,,"4,3",2,3010
2636,639000,3,5750,0,1,4,1150,,"2,3",1,2280
2637,661000,3,21907,0,0,3,2970,,"2,5",2,2970
2638,441000,2,3196,0,0,3,1620,,"2,5",2,1620
2639,396000,4,3000,0,0,3,1350,200,"1,5","1,5",1550
2640,513000,3,78225,0,0,5,2240,,"1,8",2,2240
2641,668000,3,6536,0,0,3,2830,,"2,5",2,2830
2642,645000,3,21780,0,0,3,2890,,"2,5",2,2890
2643,460000,4,5948,0,0,3,1990,,"2,3",2,1990
2644,366000,3,8719,0,0,3,1370,,"1,8",1,1370
2645,344000,2,1360,0,0,3,1088,,"1,5",2,1088
2646,410000,4,9344,0,0,3,1180,,"1,8",1,1740
2647,440000,3,9000,0,0,3,1370,,2,1,1730
2648,429000,4,8100,0,0,3,1800,,"2,5",2,1800
2649,496000,3,12888,0,2,3,1090,,"1,8",1,1440
2650,461000,4,2800,0,0,4,1200,,1,"1,5",1720
2651,631000,5,7350,0,0,3,2800,,"3,5",2,2800
2652,618000,3,6009,0,0,3,2300,,"2,5",1,2300
2653,550000,4,11585,0,0,4,1590,,"2,3",1,2030
2654,290000,2,6180,0,0,3,740,,1,1,740
2655,4432000,5,13068,1,4,3,4820,,"6,8",1,9640
2656,391000,4,13787,0,0,4,1220,,1,1,1920
2657,546000,4,12929,0,0,3,2490,,"2,5",2,2490
2658,396000,3,4800,0,0,3,1380,,2,1,1380
2659,435000,3,9406,0,0,3,1270,,"2,5",1,1530
2660,778000,3,1923,0,2,3,1840,,"3,3",2,2420
2661,443000,4,37647,0,0,3,2150,,"2,5",2,2150
2662,420000,4,9600,0,0,5,1610,,2,1,1610
2663,661000,4,3060,0,0,3,2060,,"3,5",2,2650
2664,863000,4,35362,0,0,5,2700,,"2,8",2,2700
2665,299000,3,20700,0,0,2,1150,,"1,5",1,1270
2666,714000,4,38865,0,0,3,2480,,"2,8",1,3150
2667,465000,3,10760,0,0,3,2010,,"2,3",2,2010
2668,304000,3,5060,0,0,3,860,,1,"1,5",860
2669,396000,3,7466,0,0,3,1410,,2,1,1410
2670,416000,3,7532,0,0,3,1700,,"1,8",1,1700
2671,572000,4,6251,0,0,3,2570,,"2,5",2,2570
2672,356000,2,932,0,0,3,1020,,"2,3",2,1230
2673,1170000,4,9748,0,0,3,4170,,"3,5",2,4170
2674,398000,3,1262,0,0,3,1180,,"2,5",3,1180
2675,345000,3,7347,0,0,3,820,,"1,5",1,1430
2676,384000,4,8400,0,0,4,1450,,2,"1,5",1450
2677,512000,3,7700,0,0,3,1480,,"1,8",1,2180
2678,501000,4,7079,0,0,3,2210,,"2,5",2,2210
2679,415000,2,7276,0,0,4,940,,"1,5",1,1480
2680,747000,3,3477,0,1,5,1170,,2,1,2340
2681,986000,4,18334,0,0,3,3120,,"3,5",2,3860
2682,555000,3,4637,0,0,3,2300,,"2,8",2,2300
2683,360000,3,7375,0,0,3,1010,,"1,5",1,1450
2684,434000,2,953,0,0,3,1380,,"2,5",3,1380
2685,551000,4,3811,0,0,3,2470,,"2,5",2,2470
2686,495000,4,18295,0,0,4,2030,0,"1,8","1,5",2030
2687,314000,4,13300,0,0,3,1440,,"0,8",1,1440
2688,347000,3,6134,0,0,3,1160,,"1,8",1,1160
2689,418000,3,3840,0,0,3,1580,,1,2,1580
2690,385000,2,1425,0,0,3,995,,"2,8",2,1430
2691,1068000,2,19271,1,4,3,1494,,2,2,1494
2692,510000,4,7207,0,0,4,1360,,"2,3",1,1930
2693,641000,6,6360,0,3,3,1370,,"1,8",1,2740
2694,543000,3,3800,0,0,5,1030,,2,1,1880
2695,610000,3,7720,0,0,3,2590,,"2,5",2,2590
2696,497000,3,11266,0,0,3,2140,,"2,3",2,2140
2697,444000,4,6000,0,0,3,1870,,2,"1,5",1870
2698,403000,2,3800,0,0,3,1230,,1,1,1230
2699,525000,4,6896,0,0,3,2340,,"2,5",2,2340
2700,798000,3,7599,0,2,3,1710,,"2,3",1,2880
2701,316000,3,6600,0,0,5,880,,"1,5",1,880
2702,713000,3,7232,0,0,3,3040,,"2,5",2,3040
2703,313000,4,7104,0,0,3,1120,,1,"1,5",1120
2704,412000,3,3600,0,0,3,1380,,2,3,1380
2705,405000,4,9760,0,0,3,1660,,"2,5",2,1660
2706,844000,3,5568,0,0,5,2500,,"2,8",2,2500
2707,847000,4,10382,0,0,4,2940,,"2,5",2,2940
2708,414000,4,3315,0,0,3,1670,,"2,5",2,1670
2709,585000,4,7505,0,0,3,2630,,"2,8",2,2630
2710,590000,4,7412,0,0,4,1480,,"2,8",1,2250
2711,344000,3,7000,0,0,4,1320,,1,1,1320
2712,1450000,4,22798,0,3,5,2540,1560,"3,8","1,5",4100
2713,1260000,3,4947,0,3,3,3060,,"3,3",2,4340
2714,791000,4,20570,0,0,4,1850,,3,1,3700
2715,566000,5,10875,0,0,4,1540,,2,1,2700
2716,299000,3,7200,0,0,4,980,,1,1,980
2717,638000,4,11520,0,0,3,2110,,"2,5",2,2650
2718,960000,7,4000,0,1,3,2800,,"4,3",2,3670
2719,854000,3,12420,0,2,4,1480,,"1,8",1,2960
2720,717000,4,7201,0,0,3,3070,,"2,8",2,3070
2721,378000,3,3600,0,0,3,1413,,"2,5",2,1413
2722,430000,2,1347,0,0,3,1260,,"2,5",3,1260
2723,427000,3,2229,0,0,3,1680,,"2,5",2,1680
2724,365000,3,1238,0,0,3,1080,,"2,3",2,1230
2725,1266000,3,6240,0,3,3,2960,,"3,5",2,4360
2726,1257000,4,16526,0,0,3,4420,,4,2,4420
2727,707000,3,6278,0,0,3,1980,,"3,3",2,2770
2728,677000,3,10204,0,0,3,2910,,"2,3",2,2910
2729,1223000,4,12103,0,3,3,2690,,"3,3",1,4290
2730,370000,3,26977,0,0,3,1600,,"2,5",2,1600
2731,434000,4,6753,0,0,3,1820,,"2,5",2,1820
2732,1429000,6,230652,0,3,3,6050,,5,2,6050
2733,421000,3,8432,0,0,3,1230,,"1,8",1,1700
2734,288000,2,11234,0,0,4,790,,1,1,790
2735,485000,3,9000,0,0,4,1320,,"2,3",1,1720
2736,313000,3,10723,0,0,5,990,,1,1,990
2737,453000,4,9011,0,0,5,1050,,"1,8",1,1770
2738,371000,3,8092,0,0,3,1260,,2,1,1260
2739,925000,4,10576,0,0,3,3640,,"2,5",2,3640
2740,544000,3,6000,0,0,5,1120,,"1,8",1,2040
2741,445000,4,10800,0,0,5,990,,"1,8",1,1980
2742,908000,5,17300,0,0,4,2410,,"2,5",1,3600
2743,836000,4,43386,0,0,3,2680,,"2,5",1,4270
2744,475000,4,9600,0,0,3,1430,,2,"1,5",2030
2745,497000,3,1388,0,0,3,1689,,"3,3",3,1689
2746,616000,5,4461,0,0,3,1650,,"2,8",1,2870
2747,362000,3,4800,0,0,3,1270,,"1,8",1,1270
2748,629000,4,7938,0,0,3,2790,,"2,5",2,2790
2749,1029000,5,16249,0,2,3,3030,,"3,3",2,3850
2750,471000,3,9361,0,0,4,1360,200,"2,5","1,5",1560
2751,394000,3,4080,0,0,4,760,,"1,8",1,1180
2752,421000,4,8118,0,0,4,1080,,"1,8",1,1820
2753,362000,5,4500,0,0,3,1260,0,"1,8","1,5",1260
2754,635000,3,6715,0,0,3,1680,,"2,5",2,2640
2755,366000,2,4200,0,0,3,1100,,1,1,1100
2756,466000,3,6871,0,0,3,1950,,"2,5",2,1950
2757,407000,3,8682,0,0,4,1380,,2,1,1380
2758,585000,3,7000,0,0,4,1280,,"2,8",1,2200
2759,457000,4,7100,0,0,3,1050,,"1,5",1,2050
2760,622000,5,15101,0,0,3,2795,,3,2,2795
2761,509000,4,34222,0,0,4,2050,,"2,5",2,2050
2762,1884000,4,27517,0,0,3,6430,,3,2,6430
2763,499000,5,7171,0,0,4,1460,,"1,8",1,2150
2764,555000,3,8200,0,0,5,1420,,"1,8",1,1970
2765,670000,4,12672,0,0,4,1740,,"2,5",1,2660
2766,304000,1,4800,0,0,3,720,,1,1,720
2767,539000,4,4780,0,0,3,2410,,"2,5",2,2410
2768,764000,3,5500,0,3,3,1790,,2,"1,5",2020
2769,340000,2,9435,0,0,3,1080,,1,1,1080
2770,328000,3,14292,0,0,3,1180,,"1,8",1,1180
2771,281000,2,5000,0,0,3,660,,1,1,660
2772,623000,3,9370,0,0,4,1620,,"1,8",1,2920
2773,2379000,4,12445,1,4,5,3850,,"4,3",2,4850
2774,313000,3,8580,0,0,3,1080,,1,"1,5",1080
2775,418000,3,6900,0,0,3,1170,,"1,8",1,1670
2776,402000,6,5080,0,0,3,1120,,1,"1,5",1370
2777,980000,5,28324,0,0,5,2350,,"3,5",1,3450
